sun,mon,tue,wed,thu,fri,sat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,6,6:30,7,7:30,8,8:30,9,9:30,10,10:30,11,11:30,12,12:30,13,13:30,14,14:30,15,15:30,16,16:30,17,17:30,18,18:30,19,19:30
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,23,28,72,94,78,62,49,41,24,19,20,52,59,38,29,21,20,18,66,74,121,111,91,75,65,39,19
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,20,33,76,92,77,71,56,35,26,24,17,53,54,42,28,23,21,21,62,68,118,115,109,74,66,37,25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,19,27,70,96,97,73,52,35,30,18,19,42,66,39,35,20,21,16,66,78,123,110,96,78,58,42,20
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,20,27,77,123,90,54,56,45,27,18,16,54,56,42,29,20,21,20,60,73,123,91,102,73,58,42,18
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,18,32,66,116,74,59,63,47,26,18,21,53,64,46,28,18,18,19,59,69,121,113,94,91,67,38,21
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,14,25,52,76,70,47,44,38,22,17,13,39,45,36,23,16,17,18,59,63,91,92,87,57,53,28,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,12,22,50,65,54,54,39,29,19,12,16,30,36,25,24,15,13,13,43,45,81,74,69,48,37,28,14
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,20,30,64,96,80,67,51,36,27,22,21,43,67,38,33,22,20,21,52,57,115,98,88,82,50,43,17
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,21,30,67,110,85,73,57,41,28,20,20,47,59,40,32,19,20,21,73,57,117,89,105,78,49,42,18
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,24,34,71,95,78,72,47,44,28,20,22,60,66,42,35,20,19,20,63,72,109,104,95,92,71,43,18
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,15,17,50,54,63,53,46,27,17,15,13,32,40,28,22,15,14,14,39,48,83,95,68,62,44,25,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,14,23,46,63,56,51,34,24,18,14,15,30,40,30,21,14,12,12,45,49,75,71,74,50,40,26,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,15,40,57,32,36,30,22,14,11,14,27,32,26,18,11,11,11,32,43,68,64,61,43,26,22,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,13,32,49,48,34,32,22,10,10,10,25,27,19,15,9,10,9,29,36,63,53,47,44,26,22,11
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,12,20,45,71,48,52,45,30,17,14,16,36,40,29,21,13,14,13,38,50,68,85,68,57,47,29,15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,17,23,53,71,52,52,41,27,18,13,14,29,40,27,25,15,13,15,35,41,71,69,70,60,40,27,13
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,15,19,43,77,50,50,37,28,17,14,14,38,40,30,23,16,16,13,36,43,80,79,66,58,47,24,15
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,17,21,50,68,50,57,47,23,22,12,13,39,37,33,25,14,13,12,49,52,92,65,75,52,37,29,15
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,17,22,49,67,51,44,42,22,18,14,14,34,44,29,16,15,12,16,32,53,85,87,73,63,39,29,12
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,18,39,49,46,43,24,23,14,12,12,30,31,20,18,11,12,12,34,42,59,52,60,38,33,25,12
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,14,38,45,42,37,29,21,13,9,9,27,28,25,17,9,8,10,31,28,53,59,51,35,29,21,9
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,15,20,54,60,65,56,37,22,12,12,15,38,43,27,20,12,12,13,43,52,71,69,64,57,48,32,14
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,23,22,62,89,77,77,66,41,25,21,15,51,57,34,35,21,19,19,60,59,125,114,127,83,57,37,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,22,31,83,99,91,62,66,48,25,23,20,59,61,41,35,21,20,22,64,71,123,101,98,83,63,49,18
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,19,27,79,94,91,79,48,38,27,19,15,48,60,47,27,21,19,18,62,63,126,92,93,90,62,41,20
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,15,33,68,96,80,59,66,36,29,22,19,53,56,40,33,21,20,20,60,72,111,96,98,93,57,39,20
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,17,24,56,76,79,61,43,30,19,16,18,42,46,28,22,17,17,15,41,60,85,84,88,66,44,33,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,16,25,47,64,64,58,40,26,17,12,12,36,42,28,21,14,14,13,39,44,81,76,71,57,49,27,16
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,25,31,73,92,91,61,60,39,22,21,20,48,62,39,24,24,17,19,63,74,125,114,101,79,67,45,20
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,20,32,74,92,71,70,56,42,27,18,18,50,66,39,27,21,18,19,49,86,111,108,111,72,63,35,22
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,22,31,68,92,88,72,59,43,26,23,20,57,66,41,31,18,17,21,47,65,114,115,99,81,70,37,19
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,20,28,65,101,78,78,62,38,28,16,19,58,57,34,31,17,18,17,67,65,110,123,89,74,56,43,19
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,20,30,78,112,84,66,51,37,27,21,18,42,56,45,30,23,20,19,60,78,128,113,103,83,55,37,23
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,16,28,58,80,69,51,41,33,18,19,15,39,42,30,24,19,14,15,53,54,107,90,90,64,44,32,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,13,22,50,70,66,46,37,26,18,16,15,35,47,23,18,17,12,14,37,51,82,68,77,49,45,32,12
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,21,32,84,108,83,70,44,44,31,21,20,52,71,37,31,24,19,17,64,65,101,120,97,89,56,43,22
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,18,26,75,115,90,64,59,33,30,18,20,48,56,31,27,22,20,20,62,84,120,114,97,72,62,39,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,18,33,67,97,74,68,61,45,30,18,20,54,65,42,29,23,22,22,61,74,121,123,97,76,58,46,21
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,18,31,79,104,90,78,44,36,26,20,20,48,73,38,29,20,19,18,61,70,103,100,109,80,70,39,16
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,20,26,73,118,83,77,57,38,25,22,18,53,66,39,34,20,20,17,59,64,112,79,92,76,63,38,19
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,16,27,42,97,64,60,45,33,17,16,19,45,49,29,26,17,17,16,44,60,84,86,82,68,51,38,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,15,20,50,85,52,50,44,27,17,15,14,33,50,27,20,12,14,14,35,55,73,78,67,55,40,31,15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,24,35,70,97,105,75,60,38,25,20,25,45,63,42,33,24,22,18,40,73,117,99,107,89,63,40,17
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,20,32,73,108,104,64,49,33,23,23,19,45,57,36,35,21,15,21,63,74,111,115,116,79,66,49,21
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,18,31,72,102,78,74,51,35,26,23,19,51,65,45,30,18,19,20,56,61,110,109,109,88,59,45,17
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,21,27,63,95,85,66,48,38,22,19,21,50,60,35,34,19,24,19,49,71,116,112,97,74,64,40,21
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,20,35,74,89,96,68,50,43,22,21,22,57,57,42,31,19,23,15,57,80,118,114,96,83,50,42,19
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,15,28,47,82,77,53,41,36,18,18,17,38,48,36,24,15,17,17,57,50,99,97,91,72,54,38,16
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,13,24,51,75,64,39,39,30,19,14,11,43,40,26,20,13,14,13,52,50,79,73,63,47,44,29,15
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,18,28,63,122,78,70,51,47,23,18,20,53,70,42,31,17,24,17,64,68,107,110,78,87,46,39,18
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,25,26,67,89,85,72,62,43,27,26,20,46,62,45,33,19,19,18,57,63,128,111,96,88,60,38,21
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,21,33,61,123,69,73,51,36,24,23,23,53,55,42,29,21,22,16,54,75,122,115,106,71,59,47,21
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,20,30,74,114,73,80,43,41,28,20,19,50,60,33,31,23,18,18,58,69,119,89,98,84,60,39,19
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,25,29,66,110,93,74,48,44,22,16,22,54,63,42,31,21,19,21,54,58,118,107,101,78,65,40,17
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,17,23,56,81,70,62,42,30,21,16,15,36,47,37,21,17,14,17,50,50,92,84,95,76,41,28,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,15,21,47,61,52,58,41,28,19,15,13,28,38,24,20,14,15,15,42,42,86,83,70,53,45,25,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,16,29,65,89,87,79,67,46,25,21,18,54,59,35,34,21,24,23,60,70,119,93,108,58,44,36,20
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,21,31,79,113,87,82,56,35,22,21,21,48,49,39,28,22,23,20,49,70,115,107,109,74,61,44,18
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,19,31,72,90,73,59,53,33,21,17,18,44,51,40,31,18,19,19,60,66,95,102,89,85,54,42,18
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,15,31,64,95,64,45,51,40,26,18,19,48,46,33,23,17,17,20,47,76,115,114,76,70,55,33,22
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,22,29,64,96,81,68,48,41,22,17,20,50,50,37,28,17,20,19,58,57,115,105,88,78,52,35,18
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,16,23,48,71,67,43,34,26,17,14,14,33,47,27,23,13,15,15,42,52,88,77,60,66,39,26,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,13,20,43,61,50,47,41,27,18,15,12,28,36,28,19,12,13,14,47,42,79,69,72,47,35,32,11
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,17,22,66,71,72,67,55,33,24,17,17,43,54,37,27,18,18,20,45,65,106,97,85,85,52,45,15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,17,29,55,90,80,67,56,33,21,16,17,53,57,34,28,20,19,21,56,49,111,69,80,59,48,37,18
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,21,32,55,90,78,65,49,41,21,19,19,48,49,31,26,15,15,22,56,74,95,100,85,71,60,30,21
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,16,33,52,84,79,59,50,35,23,16,19,47,62,38,23,20,17,13,62,50,106,120,81,92,56,29,18
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,20,28,60,90,78,57,46,36,23,17,19,50,55,34,28,19,17,12,54,60,116,89,96,64,57,31,17
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,14,20,55,74,65,44,39,26,17,15,16,48,39,26,23,12,18,15,37,54,77,84,65,52,44,30,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,17,43,61,55,45,33,24,15,10,13,32,40,23,20,11,13,14,31,52,76,71,66,48,34,28,12
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,20,21,62,99,69,68,51,28,23,18,18,47,51,42,31,16,17,17,58,60,104,79,83,64,50,41,17
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,20,27,60,84,82,63,50,31,26,20,19,42,56,46,28,19,18,17,50,64,103,89,84,70,59,35,17
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,17,28,54,83,73,50,50,31,26,18,15,48,57,33,23,18,21,17,58,60,102,93,74,68,57,40,19
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,20,27,59,80,83,53,54,39,22,20,14,49,57,37,25,20,18,18,62,55,106,84,112,74,47,35,20
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,20,30,66,89,77,50,44,36,25,19,20,46,57,33,26,17,18,15,44,63,102,97,91,75,51,40,20
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,12,25,42,68,63,52,47,29,20,15,15,37,46,33,20,13,14,15,39,54,91,85,69,52,47,28,13
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,13,19,48,60,59,47,34,23,16,13,13,32,42,27,16,11,14,13,39,42,77,66,61,52,40,27,13
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,15,32,63,80,88,48,49,35,25,18,17,43,47,36,29,19,17,17,50,57,104,90,73,84,52,30,16
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,20,25,61,80,72,71,47,36,18,21,18,47,55,32,29,16,16,24,42,62,109,98,84,70,52,32,14
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,17,19,59,87,70,57,52,41,21,19,16,48,53,38,28,18,17,20,49,53,115,102,91,82,55,32,20
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,19,31,59,89,69,52,51,38,24,17,20,33,56,38,31,19,20,14,61,65,111,97,97,49,52,32,19
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,17,27,59,77,57,61,52,37,25,17,17,49,58,38,25,19,17,16,49,67,111,82,95,72,55,37,17
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,19,23,47,66,59,53,44,31,22,17,17,41,51,28,21,16,14,15,45,58,82,96,80,69,46,33,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,13,25,45,78,66,39,32,31,17,14,16,33,44,25,22,13,15,16,47,39,75,74,76,62,51,28,16
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,22,27,72,105,95,68,52,36,24,19,21,51,57,41,28,19,20,23,59,64,108,102,112,80,56,38,22
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,17,30,77,94,78,68,60,43,27,25,20,49,61,47,29,21,25,19,58,56,117,100,127,86,59,40,18
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,21,32,62,107,76,76,57,38,28,17,25,42,63,37,32,23,21,23,68,59,96,93,105,77,56,37,20
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,24,35,63,107,84,81,53,42,26,21,18,50,62,40,30,19,19,21,48,73,129,125,99,78,55,41,22
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,18,38,72,84,77,75,54,39,27,22,13,50,62,43,33,21,21,22,64,59,106,103,90,69,56,38,16
