sun,mon,tue,wed,thu,fri,sat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,6,6:30,7,7:30,8,8:30,9,9:30,10,10:30,11,11:30,12,12:30,13,13:30,14,14:30,15,15:30,16,16:30,17,17:30,18,18:30,19,19:30
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,20,26,85,93,81,72,59,42,25,21,20,56,63,42,32,24,22,19,68,76,116,117,106,95,67,38,17
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,18,30,86,124,83,78,54,44,27,19,20,57,65,35,26,21,20,18,58,64,113,101,92,65,69,34,24
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,16,23,63,72,63,49,42,27,18,15,18,35,55,29,26,16,14,19,44,48,89,86,76,86,49,37,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,15,19,60,62,69,52,41,28,21,15,12,35,41,25,19,15,12,14,43,45,76,88,82,48,45,27,12
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,22,30,78,106,92,83,59,30,23,22,16,55,71,44,32,22,19,21,56,81,123,111,95,84,58,46,20
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,20,30,69,117,92,75,49,41,28,20,20,40,54,37,30,21,18,19,58,72,114,115,102,67,56,34,18
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,20,30,77,82,81,73,50,35,28,22,21,49,61,45,33,20,24,22,64,78,146,97,95,97,63,49,23
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,20,27,67,101,84,54,53,43,25,18,21,52,62,50,29,22,15,23,63,62,123,87,78,91,50,35,21
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,22,30,83,103,81,74,60,33,29,25,22,50,58,42,27,18,20,22,59,63,104,122,106,59,65,45,18
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,18,25,52,88,65,50,40,28,20,17,17,40,43,35,24,17,14,14,60,54,92,94,81,69,46,26,19
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,13,20,51,74,58,45,38,29,18,13,15,33,45,30,21,12,16,15,45,53,96,80,78,54,48,32,14
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,19,29,82,101,83,67,58,37,28,19,19,48,65,41,31,19,17,25,68,61,100,108,109,81,61,39,15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,20,27,67,109,75,76,63,47,25,21,19,50,50,42,33,17,19,24,58,61,102,108,97,84,52,36,21
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,21,30,70,91,98,62,58,41,25,19,18,49,62,43,30,23,19,21,63,69,122,91,108,74,64,36,18
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,19,24,70,91,96,67,54,46,26,22,20,49,52,35,24,21,21,21,56,73,122,126,85,80,63,42,21
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,17,34,83,118,84,65,57,40,27,22,20,55,64,41,37,20,22,18,64,64,113,110,91,79,58,32,21
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,20,60,87,66,62,44,23,20,14,16,42,44,36,24,14,15,17,39,52,82,82,83,54,53,29,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,14,22,54,65,67,49,38,29,20,14,15,35,42,32,21,16,14,14,45,54,75,77,63,53,43,29,14
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,17,29,72,122,91,80,55,34,26,20,21,45,59,37,29,23,20,20,64,67,113,116,99,78,70,42,19
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,17,34,73,114,89,75,59,33,25,19,21,46,44,39,29,20,26,23,57,70,116,100,104,78,50,37,19
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,21,33,80,106,92,71,61,46,23,22,18,47,58,38,36,23,22,18,51,79,106,100,108,85,57,47,20
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,19,32,77,105,83,62,61,42,26,20,23,41,68,44,30,21,19,19,62,61,117,97,95,79,60,35,21
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,22,30,67,101,77,76,63,43,26,21,20,51,55,43,27,21,20,19,52,66,121,102,97,84,61,43,20
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,21,53,82,56,52,44,38,21,16,17,36,53,34,21,15,17,17,51,57,102,89,65,56,40,41,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,16,23,49,57,63,47,38,27,15,13,14,31,39,27,16,17,13,13,48,46,69,82,74,52,41,28,11
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,21,26,71,91,79,75,50,35,21,22,20,45,68,36,27,22,21,20,55,76,118,101,95,70,63,49,22
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,17,33,73,98,72,61,53,37,29,21,20,49,62,48,26,21,22,20,59,58,104,121,119,67,51,32,22
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,23,33,69,96,105,63,55,40,24,20,21,56,55,45,26,16,21,20,71,64,110,126,110,78,66,34,16
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,19,34,63,106,78,67,62,43,22,20,20,52,65,27,31,20,20,23,63,71,93,120,100,63,51,42,22
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,23,32,72,101,71,74,61,49,24,21,15,52,60,40,32,21,22,19,67,63,108,109,104,88,64,40,24
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,21,22,61,83,66,69,39,33,19,14,17,36,45,32,23,14,16,17,47,57,93,82,75,57,48,27,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,14,17,44,63,63,58,40,26,14,13,16,35,39,26,23,13,14,16,44,46,67,86,69,55,36,28,15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,21,31,80,86,79,62,62,35,28,21,21,49,70,41,31,15,19,22,50,72,133,123,109,88,64,41,19
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,24,28,73,101,89,65,54,33,28,22,19,53,59,37,32,19,18,20,67,69,136,107,90,76,54,39,21
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,18,31,60,88,80,71,56,35,26,17,17,49,71,38,25,19,18,18,57,71,114,115,118,71,60,46,22
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,21,29,73,112,70,71,51,36,28,20,21,51,55,36,27,19,20,17,62,66,115,109,108,87,55,41,19
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,20,30,60,100,95,75,52,44,29,22,18,51,62,39,32,17,22,21,56,77,123,95,99,79,68,42,21
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,17,22,53,93,60,66,48,28,20,14,12,43,52,35,26,13,16,14,45,57,98,87,81,71,46,31,15
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,15,20,48,77,59,45,34,23,17,15,12,39,44,30,23,13,17,14,43,43,79,90,68,63,37,27,14
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,23,33,67,107,93,59,61,43,28,24,21,43,56,47,32,19,25,21,56,76,131,113,83,67,59,35,19
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,19,29,63,91,93,82,55,44,25,18,18,47,61,43,32,21,20,20,59,69,107,115,85,79,51,41,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,19,32,76,103,73,68,55,37,25,18,19,44,63,36,27,22,20,17,53,79,133,102,104,77,55,40,20
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,19,27,71,102,94,61,55,43,21,22,23,46,48,42,29,21,20,21,72,69,88,98,85,84,61,40,20
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,17,35,85,98,84,76,62,45,25,22,19,57,54,42,30,16,20,17,41,59,129,113,102,79,52,41,21
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,15,20,62,76,77,61,48,31,22,19,12,40,48,34,26,18,15,18,46,63,84,67,75,62,55,35,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,14,18,47,68,62,50,39,27,18,15,10,35,39,30,24,13,14,14,39,48,83,90,72,60,45,30,15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,19,32,75,88,75,71,56,41,25,19,23,45,59,38,32,23,22,21,67,60,115,89,103,87,50,36,22
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,20,30,59,95,95,66,59,33,25,19,19,52,53,43,34,22,22,20,62,59,113,92,95,70,55,36,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,20,28,59,91,77,77,62,48,27,21,20,49,57,37,30,23,21,18,58,69,116,116,103,80,56,39,22
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,20,34,68,97,91,73,52,32,22,17,18,48,68,43,23,18,18,19,53,63,107,107,108,80,56,32,19
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,20,30,60,89,78,74,73,42,20,21,22,50,65,38,30,22,19,23,56,61,116,121,109,89,71,33,22
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,18,26,64,72,65,52,50,37,17,14,15,44,51,26,26,15,17,14,47,66,109,92,75,58,41,31,21
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,14,24,53,58,56,51,44,29,21,13,15,31,46,28,17,16,18,16,37,56,75,74,71,53,42,27,14
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,20,31,72,99,83,72,61,44,27,24,18,50,68,37,33,22,18,22,59,59,133,124,113,87,62,39,18
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,23,36,72,111,85,69,59,45,22,21,17,48,52,32,31,18,16,21,61,86,115,106,95,82,62,43,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,19,24,64,111,95,64,57,41,26,23,20,47,68,33,32,19,21,19,59,83,123,123,97,76,53,42,20
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,22,31,70,93,73,79,52,37,24,17,21,52,59,44,26,19,22,22,55,58,105,114,101,92,61,37,17
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,18,32,75,95,92,68,62,36,26,21,21,48,65,42,32,19,18,21,61,69,100,125,87,76,63,40,22
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,16,24,60,90,69,58,50,29,22,16,15,37,53,33,26,15,14,16,47,63,102,94,77,71,52,33,19
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,14,19,42,55,59,57,32,29,19,14,17,35,39,28,20,14,16,15,44,40,89,96,67,60,38,28,16
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,19,34,81,86,81,75,49,35,23,22,21,49,54,40,32,17,18,23,53,65,121,107,106,76,60,40,14
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,16,27,85,96,85,74,67,41,21,18,16,53,60,42,29,18,18,21,66,79,119,108,103,74,69,45,16
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,22,31,58,99,84,71,51,49,25,19,15,53,53,39,28,22,22,18,50,82,120,108,104,90,66,45,18
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,22,32,64,100,73,71,58,40,28,19,22,60,62,43,30,17,19,18,59,69,126,115,92,64,59,46,17
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,16,23,62,90,68,57,35,30,21,17,16,42,51,30,21,16,15,17,44,66,87,95,89,65,51,35,14
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,14,20,44,56,50,48,39,25,14,12,14,32,47,27,19,13,13,14,39,48,78,68,70,48,31,26,13
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,10,18,39,60,54,39,28,20,14,10,10,30,29,22,18,11,12,10,31,36,84,68,46,52,30,19,10
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,13,24,56,76,62,60,42,33,21,18,16,36,49,31,21,19,14,18,49,51,93,81,73,60,51,35,13
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,18,26,50,88,58,56,42,32,20,17,15,40,48,34,24,17,14,17,54,55,102,97,83,87,48,32,16
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,16,26,66,68,61,52,36,31,23,17,16,36,45,34,21,17,15,15,47,64,89,87,69,63,48,27,14
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,17,29,55,74,73,68,47,28,18,16,15,43,55,35,27,15,18,16,48,47,96,88,95,62,43,25,17
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,16,23,53,68,76,45,36,33,20,14,15,41,51,31,26,14,14,17,54,67,82,82,77,75,43,30,15
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,13,19,43,58,52,42,34,26,17,15,14,32,38,26,17,14,12,15,41,51,67,81,50,41,42,25,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,15,37,40,47,37,29,22,16,12,12,29,35,23,17,12,12,9,33,41,63,65,64,49,34,21,11
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,17,26,58,88,68,55,43,33,19,16,15,33,45,32,23,19,18,15,49,60,90,78,81,62,45,32,15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,17,25,59,68,70,63,40,29,19,21,17,38,45,38,27,16,17,15,42,53,94,90,89,65,50,31,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,15,22,55,93,68,57,46,35,23,15,13,40,50,32,23,18,18,16,56,56,76,80,74,73,49,28,15
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,19,28,58,59,72,61,42,27,20,16,17,43,40,34,22,15,13,14,54,46,74,90,75,67,53,31,16
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,16,29,57,88,67,50,46,36,20,16,17,32,46,29,25,19,15,14,47,57,78,96,78,62,50,33,15
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,15,21,43,52,54,49,28,27,18,14,13,30,38,22,18,13,10,12,41,46,69,71,56,53,35,26,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11,19,41,66,45,44,35,23,15,11,9,26,27,19,17,12,11,10,30,44,81,67,53,41,29,26,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,15,20,52,75,72,52,47,33,19,13,17,40,47,31,21,18,16,16,48,54,80,92,83,55,51,31,16
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,19,23,50,65,79,60,43,37,22,17,16,36,57,31,24,18,14,15,54,57,80,88,81,72,50,33,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,16,23,63,72,76,55,44,36,19,16,16,32,52,34,22,14,16,15,41,56,89,77,74,53,47,32,16
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,16,21,61,90,91,58,48,32,20,19,16,41,39,29,25,18,17,17,50,44,83,73,95,78,46,30,16
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,16,27,61,75,70,57,38,28,20,18,15,38,49,33,24,18,18,16,51,58,82,90,77,66,54,33,16
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,11,20,42,68,63,47,34,29,16,14,13,32,37,27,18,13,12,14,37,51,79,62,58,51,38,25,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,9,17,42,54,44,40,35,23,14,11,12,23,34,23,16,11,10,10,39,33,68,61,52,43,35,20,14
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,16,22,59,82,77,63,47,27,18,16,16,41,54,27,26,13,18,16,46,54,99,74,82,56,52,35,16
